id,gameId,name,platformName,gameType,imageUrl,localImage
"13753","srsp4ai6uz4sfq4z","Lotus Speed Baccarat C","EVOLUTION","17","https://pub.imgscache.com/compic/0c63fad9-b04d-411d-bece-781da0a12c78.webp","images/EVOLUTION__Lotus_Speed_Baccarat_C__13753.webp"
"11495","151","Super Bingo","JILI","27","https://pub.imgscache.com/compic/7efc2947-b5a6-4fc7-b516-aadb5b26eb73.webp","images/JILI__Super_Bingo__11495.webp"
"12049","3008","Heat Bingo","YB","27","https://pub.imgscache.com/compic/ac8bfcdc-b0e2-4e85-8e10-2b5df3136ed3.webp","images/YB__Heat_Bingo__12049.webp"
"13180","vs20starprss","Starlight Princess Super Scatter","PP","5","https://pub.imgscache.com/compic/127eb118-0845-4f15-a833-dd1b8abc6019.webp","images/PP__Starlight_Princess_Super_Scatter__13180.webp"
"13478","goldmaster","Gold Master","GameZone","3","https://pub.imgscache.com/compic/d71e191e-3220-43e2-b87d-a735dfe9582e.webp","images/GameZone__Gold_Master__13478.webp"
"12930","421","Lucky Jaguar ","JILI","5","https://pub.imgscache.com/compic/70f6c6d9-61b5-4af6-a0f3-a7e49dbdb998.webp","images/JILI__Lucky_Jaguar__12930.webp"
"12798","22057","Fortune Goddess","FACHAI","5","https://pub.imgscache.com/compic/3720cece-43e6-49bf-aa40-85549f83f790.webp","images/FACHAI__Fortune_Goddess__12798.webp"
"11421","k2oswnib7jjaaznw","Baccarat Control Squeeze","EVOLUTION","17","https://pub.imgscache.com/compic/8639208c-42f7-43eb-b5ec-d20c77d5ec93.webp","images/EVOLUTION__Baccarat_Control_Squeeze__11421.webp"
"13228","vswaysmwss","Mahjong Wins Super Scatter","PP","5","https://pub.imgscache.com/compic/5b4481da-3a5a-4510-8ec9-80384156120d.webp","images/PP__Mahjong_Wins_Super_Scatter__13228.webp"
"12525","LightningDT00001","Lightning Dragon Tiger","EVOLUTION","17","https://pub.imgscache.com/compic/f2aac146-2832-4f9b-8401-aba3a381d431.webp","images/EVOLUTION__Lightning_Dragon_Tiger__12525.webp"
"13742","101010","Wild Train","OMNIPLAY","5","https://pub.imgscache.com/compic/39c29de0-f57d-4dea-be71-c5252fa48f4a.webp","images/OMNIPLAY__Wild_Train__13742.webp"
"13843","o4kyj7tgpwqqy4m4","Speed Baccarat Q","EVOLUTION","17","https://pub.imgscache.com/compic/c7080d0e-8eae-4d59-96b1-8de142214779.webp","images/EVOLUTION__Speed_Baccarat_Q__13843.webp"
"11671","110","Ali Baba","JILI","5","https://pub.imgscache.com/compic/3b2df1a6-6b44-4414-943a-8ebb19926575.webp","images/JILI__Ali_Baba__11671.webp"
"11843","piggytap","Piggy Tap","GameZone","3","https://pub.imgscache.com/compic/a07b6e00-cb40-4c03-af5d-fae31172a9c2.webp","images/GameZone__Piggy_Tap__11843.webp"
"13898","tp4ym5gypupqblmi","Super Speed Baccarat A","EVOLUTION","17","https://pub.imgscache.com/compic/ca22d647-4f6e-48cb-8811-126f870293e4.webp","images/EVOLUTION__Super_Speed_Baccarat_A__13898.webp"
"11681","0_14061","Maya Gold Crazy","JDB","5","https://pub.imgscache.com/compic/8e76104e-9224-44b3-a3dd-bfb8e029bda3.webp","images/JDB__Maya_Gold_Crazy__11681.webp"
"12457","supergemthree","Super Gems3","GameZone","5","https://pub.imgscache.com/compic/8ace1253-658f-4a8d-bf97-c284ce7429e2.webp","images/GameZone__Super_Gems3__12457.webp"
"13221","736","Jackpot Fishing 2","JILI","8","https://pub.imgscache.com/compic/74adc39b-1308-4520-8bc9-0f0d132ea709.webp","images/JILI__Jackpot_Fishing_2__13221.webp"
"11354","rng-rt-european0","First Person Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/9ce4aad1-5c56-4649-b7b4-4936e9e1e2ab.webp","images/EVOLUTION__First_Person_Roulette__11354.webp"
"12933","1799745","Mr. Treasure’s Fortune","PG","5","https://pub.imgscache.com/compic/66d21f5a-6f6f-4d09-b702-e24fe9c4dfd1.webp","images/PG__Mr._Treasure_s_Fortune__12933.webp"
"13987","106002","Sugar Pop","OMNIPLAY","5","https://pub.imgscache.com/compic/92782039-639e-4be6-9026-c5df4427414a.webp","images/OMNIPLAY__Sugar_Pop__13987.webp"
"13500","404","Baccarat 2","PP","17","https://pub.imgscache.com/compic/8ce15020-793b-434a-843d-2304fbc699a9.webp","images/PP__Baccarat_2__13500.webp"
"13113","424","Golden Empire 2","JILI","5","https://pub.imgscache.com/compic/f79a8bb6-abc2-49a7-9eee-e42423f24529.webp","images/JILI__Golden_Empire_2__13113.webp"
"14203","101023","Goal Rush","OMNIPLAY","5","https://pub.imgscache.com/compic/011a86be-7eda-4af1-a0ff-56ff2c8bef0e.webp","images/OMNIPLAY__Goal_Rush__14203.webp"
"13230","560","Fortune Gems Pacquiao","JILI","5","https://pub.imgscache.com/compic/66c2203c-79ce-4857-930a-10a33a25166c.webp","images/JILI__Fortune_Gems_Pacquiao__13230.webp"
"14041","586","Party Ape","JILI","5","https://pub.imgscache.com/compic/3927368e-c356-4485-9855-275eea2fd1e1.webp","images/JILI__Party_Ape__14041.webp"
"12230","130","Lucky Piggy","PG","5","https://pub.imgscache.com/compic/184822ef-a11b-47dc-bcec-bfa9b1c4cd1c.webp","images/PG__Lucky_Piggy__12230.webp"
"13109","pumpkincash","Pumpkin Cash","GameZone","5","https://pub.imgscache.com/compic/2fb727b3-9cce-445a-9b9f-abaded452200.webp","images/GameZone__Pumpkin_Cash__13109.webp"
"11608","22047","Golden Genie","FACHAI","5","https://pub.imgscache.com/compic/312ec334-914d-4be6-8eb5-f4448a18a690.webp","images/FACHAI__Golden_Genie__11608.webp"
"11406","233","Hilo","JILI","3","https://pub.imgscache.com/compic/31ebbc87-0417-426e-8252-de10a13ee63b.webp","images/JILI__Hilo__11406.webp"
"13067","1049","Magical Alchemist","YB","5","https://pub.imgscache.com/compic/023cef68-b255-4216-91df-d476cc99bc51.webp","images/YB__Magical_Alchemist__13067.webp"
"13628","tzxc3b8v2nqqq0pj","Perya Speed Baccarat10","EVOLUTION","17","https://pub.imgscache.com/compic/4553611d-590b-4fc5-9c5e-93bbd91b7eb2.webp","images/EVOLUTION__Perya_Speed_Baccarat10__13628.webp"
"12226","1340277","Asgardian Rising","PG","5","https://pub.imgscache.com/compic/4c6a7768-5c75-412e-aa3d-0797fb7b8fcc.webp","images/PG__Asgardian_Rising__12226.webp"
"12963","084","Maya Golden City4","YGR","5","https://pub.imgscache.com/compic/d9e635d2-2723-481d-9347-2f8bdc1af366.webp","images/YGR__Maya_Golden_City4__12963.webp"
"11409","152","Baccarat","JILI","3","https://pub.imgscache.com/compic/043a7c62-c85a-4ae3-a9a1-2d0f2ffba4d8.webp","images/JILI__Baccarat__11409.webp"
"12120","3003","Bingo Bingo","YB","27","https://pub.imgscache.com/compic/3493ec46-425f-460a-8176-92be15cf2f72.webp","images/YB__Bingo_Bingo__12120.webp"
"13751","pv2y4kmsanvdvwgy","Lotus Speed Baccarat A","EVOLUTION","17","https://pub.imgscache.com/compic/a52990e6-18d2-4c6d-adde-540eb38fac0d.webp","images/EVOLUTION__Lotus_Speed_Baccarat_A__13751.webp"
"11580","21008","Star Hunter","FACHAI","8","https://pub.imgscache.com/compic/e4b33eed-a649-40b4-9141-5e90a51ca1ca.webp","images/FACHAI__Star_Hunter__11580.webp"
"13461","101003","Lucky Ace","OMNIPLAY","5","https://pub.imgscache.com/compic/a7b28bb4-afe0-4707-8a37-ce641171e8fc.webp","images/OMNIPLAY__Lucky_Ace__13461.webp"
"11583","22018","Night Market","FACHAI","5","https://pub.imgscache.com/compic/452177a2-b9c9-4d74-8d40-45656985f034.webp","images/FACHAI__Night_Market__11583.webp"
"12931","379","Money Pot ","JILI","5","https://pub.imgscache.com/compic/aad73ee1-426f-4c98-956c-49458af3b0bb.webp","images/JILI__Money_Pot__12931.webp"
"11454","lkcbrbdckjxajdol","Speed Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/2b96378e-f27d-4f32-a927-edbf18df0323.webp","images/EVOLUTION__Speed_Roulette__11454.webp"
"11835","updown","7UP DOWN","GameZone","3","https://pub.imgscache.com/compic/b5502034-5e93-41fb-8438-a24348fab884.webp","images/GameZone__7UP_DOWN__11835.webp"
"12797","22066","Roma Gladiatrix","FACHAI","5","https://pub.imgscache.com/compic/25978a28-4a55-46a7-ba87-37c7fb8aaae1.webp","images/FACHAI__Roma_Gladiatrix__12797.webp"
"12116","1039","Sugar Crush","YB","5","https://pub.imgscache.com/compic/4579ee14-47d0-4a13-8e87-7961ee993e53.webp","images/YB__Sugar_Crush__12116.webp"
"11447","vctlz20yfnmp1ylr","Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/5d71c244-b5a7-4597-abf6-3595bec02140.webp","images/EVOLUTION__Roulette__11447.webp"
"11428","o7347okwaeasvy2y","Blackjack VIP 1","EVOLUTION","17","https://pub.imgscache.com/compic/5548a208-7a1d-4876-96d3-d7a9467d280c.webp","images/EVOLUTION__Blackjack_VIP_1__11428.webp"
"13118","1051","Dragon Gems Wheel","YB","5","https://pub.imgscache.com/compic/32ac0830-d27c-4f24-bf64-b2be2613dab2.webp","images/YB__Dragon_Gems_Wheel__13118.webp"
"13476","667","Circus Jackpot","JILI","8","https://pub.imgscache.com/compic/e58bd6d0-584c-423c-9b44-83c787c0e97f.webp","images/JILI__Circus_Jackpot__13476.webp"
"11593","22029","Cowboys","FACHAI","5","https://pub.imgscache.com/compic/12e21909-b960-4a8b-bd16-14f5ad9ca9fd.webp","images/FACHAI__Cowboys__11593.webp"
"13066","1048","PIRATE LEGENDS","YB","5","https://pub.imgscache.com/compic/4bc8f95a-6dd3-41e8-937f-0b1493f2641d.webp","images/YB__PIRATE_LEGENDS__13066.webp"
"13739","vs20candyia","Candy Rush","PP","5","https://pub.imgscache.com/compic/a748502d-4ab6-4034-9833-6bea17be29f7.webp","images/PP__Candy_Rush__13739.webp"
"12521","RedDoorRoulette1","Red Door Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/bea71212-9cdc-4a45-96a4-9168be933e36.webp","images/EVOLUTION__Red_Door_Roulette__12521.webp"
"11448","SalPrivBac000001","Salon Prive Baccarat A","EVOLUTION","17","https://pub.imgscache.com/compic/b142747f-5d11-45c4-8c4b-2060e7d22b76.webp","images/EVOLUTION__Salon_Prive_Baccarat_A__11448.webp"
"11566","7_7003","Cai Shen Fishing","JDB","8","https://pub.imgscache.com/compic/1738b2b8-cc11-412f-b8bd-128f4a9afbf2.webp","images/JDB__Cai_Shen_Fishing__11566.webp"
"11639","0_14077","Trump Card","JDB","5","https://pub.imgscache.com/compic/0c9f69d6-dced-447e-a8c8-02566c5be9f3.webp","images/JDB__Trump_Card__11639.webp"
"12173","vs20fruitsw","Sweet Bonanza","PP","5","https://pub.imgscache.com/compic/f347aa10-3011-42be-aae6-2eabacacde73.webp","images/PP__Sweet_Bonanza__12173.webp"
"11344","rngbaccarat00000","First Person Baccarat","EVOLUTION","17","https://pub.imgscache.com/compic/1477baf6-867f-4749-b0eb-5b55a82a2beb.webp","images/EVOLUTION__First_Person_Baccarat__11344.webp"
"13846","qgonc7t4ucdiel4o","Speed Baccarat T","EVOLUTION","17","https://pub.imgscache.com/compic/53c66652-6720-4570-a52f-287ea74c5e13.webp","images/EVOLUTION__Speed_Baccarat_T__13846.webp"
"13065","vs20gtsofhades","Gates of Hades","PP","5","https://pub.imgscache.com/compic/784c5ce8-f178-45c9-b1e8-80f4d1581836.webp","images/PP__Gates_of_Hades__13065.webp"
"13847","qgqrhfvsvltnueqf","Speed Baccarat U","EVOLUTION","17","https://pub.imgscache.com/compic/7d67f6e9-7f29-4d4c-ac2f-da3ef0dd2646.webp","images/EVOLUTION__Speed_Baccarat_U__13847.webp"
"13234","vswaysfortsup","Fortune Ace Super Scatter","PP","5","https://pub.imgscache.com/compic/a10b19b0-23bd-4390-bf37-6c8e8580e752.webp","images/PP__Fortune_Ace_Super_Scatter__13234.webp"
"11638","0_14045","Super Niubi Deluxe","JDB","5","https://pub.imgscache.com/compic/4e4b340a-1dc3-4ad6-a3d7-b5be073a84cd.webp","images/JDB__Super_Niubi_Deluxe__11638.webp"
"11777","9","War Of Dragons","JILI","5","https://pub.imgscache.com/compic/d94e8aee-925e-435e-91ea-f8f2a88c00c2.webp","images/JILI__War_Of_Dragons__11777.webp"
"12170","vs20sugarrush","Sugar Rush","PP","5","https://pub.imgscache.com/compic/2d912377-d0d5-42a9-871c-ef4ebba2d090.webp","images/PP__Sugar_Rush__12170.webp"
"13114","504","Crazy777 2","JILI","5","https://pub.imgscache.com/compic/ee29b5cf-c961-4f57-a84e-afabbab4f29b.webp","images/JILI__Crazy777_2__13114.webp"
"13117","1047","Light of Apollo","YB","5","https://pub.imgscache.com/compic/888667ab-6d84-4666-9602-e3896f63cc10.webp","images/YB__Light_of_Apollo__13117.webp"
"11475","LightningDice001","Lightning Dice","EVOLUTION","17","https://pub.imgscache.com/compic/f63387e9-b411-4bf2-9094-c7fbfbfa2e75.webp","images/EVOLUTION__Lightning_Dice__11475.webp"
"11433","puu47n7mic3rfd7y","Emperor Dragon Tiger","EVOLUTION","17","https://pub.imgscache.com/compic/1278dd08-fb28-4ac2-a3b5-d4d6ddae8e34.webp","images/EVOLUTION__Emperor_Dragon_Tiger__11433.webp"
"10672","BlackJack3H","Blackjack 3 Hand","HBN","3","https://pub.imgscache.com/compic/2c4cd2af-e9d4-4374-a64a-606a7607e883.webp","images/HBN__Blackjack_3_Hand__10672.webp"
"13494","593","Devil Fire Twins","JILI","5","https://pub.imgscache.com/compic/179c9d23-a89a-4886-b9a4-9ad7ed7adf4e.webp","images/JILI__Devil_Fire_Twins__13494.webp"
"12031","tongits_quick","Tongits Quick","GameZone","3","https://pub.imgscache.com/compic/422c0253-a21a-4c66-bb9b-f7cba344910f.webp","images/GameZone__Tongits_Quick__12031.webp"
"12202","1671262","Gemstones Gold","PG","5","https://pub.imgscache.com/compic/160021d6-1cb8-4b25-bb69-bb4771eca29e.webp","images/PG__Gemstones_Gold__12202.webp"
"11470","SuperSicBo000001","Super Sic Bo","EVOLUTION","17","https://pub.imgscache.com/compic/f99c85d9-3223-415c-a1a2-02577b51526d.webp","images/EVOLUTION__Super_Sic_Bo__11470.webp"
"13892","PeryaSpeedBac008","Perya Speed Baccarat 8","EVOLUTION","17","https://pub.imgscache.com/compic/9f6f608f-3640-47ac-944d-8726cb370c13.webp","images/EVOLUTION__Perya_Speed_Baccarat_8__13892.webp"
"11650","75","Ganesha Fortune","PG","5","https://pub.imgscache.com/compic/e7d0dce5-380a-495e-9f5e-0c450f05d137.webp","images/PG__Ganesha_Fortune__11650.webp"
"13157","751","Boxing King Pacquiao","JILI","5","https://pub.imgscache.com/compic/8df6e68a-0634-4ea2-8cff-c7d8a8a5d590.webp","images/JILI__Boxing_King_Pacquiao__13157.webp"
"11789","22054","Night market 2","FACHAI","5","https://pub.imgscache.com/compic/ee91664f-c3d6-4c7b-8126-72f2bcc2b8dc.webp","images/FACHAI__Night_market_2__11789.webp"
"12827","1815268","Oishi Delights","PG","5","https://pub.imgscache.com/compic/9ea46750-922d-4fe0-8116-d92f91cd1934.webp","images/PG__Oishi_Delights__12827.webp"
"13629","tzxd9y6k1sqqqztk","Perya Speed Baccarat11","EVOLUTION","17","https://pub.imgscache.com/compic/cadc42ee-bce1-45da-a81a-536b26dd2d69.webp","images/EVOLUTION__Perya_Speed_Baccarat11__13629.webp"
"13232","605","Jackpot Joker Fever","JILI","5","https://pub.imgscache.com/compic/3e2a7983-27e0-4e12-ab59-a3887ab05b1a.webp","images/JILI__Jackpot_Joker_Fever__13232.webp"
"11467","Monopoly00000001","Monopoly Live","EVOLUTION","17","https://pub.imgscache.com/compic/4f85a637-ba3d-4b3e-99b1-9f79362a2fb7.webp","images/EVOLUTION__Monopoly_Live__11467.webp"
"11601","22039","Robin Hood","FACHAI","5","https://pub.imgscache.com/compic/0600c050-5207-4764-964b-f3650c44612a.webp","images/FACHAI__Robin_Hood__11601.webp"
"12028","rocket","Crash","GameZone","3","https://pub.imgscache.com/compic/4efa4e43-11c6-4888-9e30-757383dca62f.webp","images/GameZone__Crash__12028.webp"
"11350","rng-lbaccarat000","First Person Lightning Baccarat","EVOLUTION","17","https://pub.imgscache.com/compic/c58e289f-6d01-4d51-97de-ab39a0de1767.webp","images/EVOLUTION__First_Person_Lightning_Baccarat__11350.webp"
"11743","sicbo","Sicbo Plus","GameZone","3","https://pub.imgscache.com/compic/0546b97d-4cdf-4d65-be51-417c53eb381a.webp","images/GameZone__Sicbo_Plus__11743.webp"
"13462","101004","Golden Treasure","OMNIPLAY","5","https://pub.imgscache.com/compic/c74c33b6-c10e-40ce-b8da-b9d48ffa75af.webp","images/OMNIPLAY__Golden_Treasure__13462.webp"
"11785","301","Jackpot Joker","JILI","5","https://pub.imgscache.com/compic/06f64191-f3a1-482d-aa47-31ce3bf4b20e.webp","images/JILI__Jackpot_Joker__11785.webp"
"11462","XxxtremeLigh0001","XXXtreme Lightning Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/83d432f6-9068-4688-9e25-2bd6bc383b9c.webp","images/EVOLUTION__XXXtreme_Lightning_Roulette__11462.webp"
"12261","106","Ways of the Qilin","PG","5","https://pub.imgscache.com/compic/c781384f-d34a-42b0-ac7d-3e5b60cf1aed.webp","images/PG__Ways_of_the_Qilin__12261.webp"
"13754","pezjou3ltf6hvzjk","Thai Speed Baccarat A","EVOLUTION","17","https://pub.imgscache.com/compic/d0e9c89a-0e15-4af3-810a-b38fddac82c3.webp","images/EVOLUTION__Thai_Speed_Baccarat_A__13754.webp"
"13852","qsf65xtoyvbqoaop","Speed Baccarat 1","EVOLUTION","17","https://pub.imgscache.com/compic/7c6fd21b-d581-4a65-afef-a7857c07945e.webp","images/EVOLUTION__Speed_Baccarat_1__13852.webp"
"11845","supergem","Super Gems","GameZone","5","https://pub.imgscache.com/compic/7643da27-11f9-470d-b37a-17ff0d8c8d88.webp","images/GameZone__Super_Gems__11845.webp"
"13986","bubblegum-robo","Bubblegum & Robo","PNS","5","https://pub.imgscache.com/compic/2ff1779c-6a65-43c4-ae1b-25a3e9bb80dc.webp","images/PNS__Bubblegum_Robo__13986.webp"
"13497","tzx7z0xq9mqqq4ri","Perya Speed Baccarat9","EVOLUTION","17","https://pub.imgscache.com/compic/dc480c4c-c921-46b8-bf2f-28aec4aa8450.webp","images/EVOLUTION__Perya_Speed_Baccarat9__13497.webp"
"13632","tpc8m4zqk9ddd2a7","PD Classic Blackjack 2","EVOLUTION","17","https://pub.imgscache.com/compic/c3e4c3c5-5212-46b0-ac80-002ff3892a57.webp","images/EVOLUTION__PD_Classic_Blackjack_2__13632.webp"
"13135","0_14100","Koi Trio","JDB","5","https://pub.imgscache.com/compic/6b9ba3bc-3d4f-4241-acd2-7bff214805ed.webp","images/JDB__Koi_Trio__13135.webp"
"11599","22037","Grand Blue","FACHAI","5","https://pub.imgscache.com/compic/6765a78d-0555-4446-bfe5-fc9dacf48c63.webp","images/FACHAI__Grand_Blue__11599.webp"
"12916","1046","DRAGON GEMS","YB","5","https://pub.imgscache.com/compic/0257d7d7-f39e-4cc2-ba69-2d89d28f56f7.webp","images/YB__DRAGON_GEMS__12916.webp"
"12221","1402846","Midas Fortune","PG","5","https://pub.imgscache.com/compic/53d96d81-c0e3-455f-a5bb-5d660f8f5c64.webp","images/PG__Midas_Fortune__12221.webp"
"12117","1041","Crazy Money","YB","5","https://pub.imgscache.com/compic/b68d447e-ad92-43b0-be6a-86edf3931a50.webp","images/YB__Crazy_Money__12117.webp"
"11440","7x0b1tgh7agmf6hv","Immersive Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/f2582eba-ef18-4b69-8eb5-0b2c2926e794.webp","images/EVOLUTION__Immersive_Roulette__11440.webp"
"12200","1695365","Fortune Dragon","PG","5","https://pub.imgscache.com/compic/bb9748a5-7e95-4397-a061-7d763c911a04.webp","images/PG__Fortune_Dragon__12200.webp"
"13475","536","Lucky Jaguar 2","JILI","5","https://pub.imgscache.com/compic/37f50339-f470-4855-86ad-1354ba9b8b4c.webp","images/JILI__Lucky_Jaguar_2__13475.webp"
"11051","208","Money Tree","CQ9","5","https://pub.imgscache.com/compic/620ce0b2-ab39-45db-aab0-87c64905dedb.webp","images/CQ9__Money_Tree__11051.webp"
"12053","3007","Money Bingo","YB","27","https://pub.imgscache.com/compic/abb2a8cb-22eb-4d6f-aa34-da2dd3b7c9de.webp","images/YB__Money_Bingo__12053.webp"
"13090","543","Money Coming 2","JILI","5","https://pub.imgscache.com/compic/e347e00f-715b-4ee2-b5e5-2bbd2de00394.webp","images/JILI__Money_Coming_2__13090.webp"
"13460","101002","Money Boost","OMNIPLAY","5","https://pub.imgscache.com/compic/40c36108-58da-4fea-8bfc-c00917de44d5.webp","images/OMNIPLAY__Money_Boost__13460.webp"
"11455","SpeedBlackjack01","Speed VIP Blackjack A","EVOLUTION","17","https://pub.imgscache.com/compic/d5ea7517-d3b0-44b8-98d4-d82e362fd3ca.webp","images/EVOLUTION__Speed_VIP_Blackjack_A__11455.webp"
"13464","101008","Candy Blast 1000","OMNIPLAY","5","https://pub.imgscache.com/compic/c28cff58-d5fb-417b-807c-4d37b2e54491.webp","images/OMNIPLAY__Candy_Blast_1000__13464.webp"
"13881","Always8baccarat0","Always 8 Baccarat","EVOLUTION","17","https://pub.imgscache.com/compic/07c59c56-06af-457a-ac82-96ed96c7a90f.webp","images/EVOLUTION__Always_8_Baccarat__13881.webp"
"13835","ndgv45bghfuaaebf","Speed Baccarat E","EVOLUTION","17","https://pub.imgscache.com/compic/78224dfa-ddb4-4e8a-8f6e-e5e477f889f7.webp","images/EVOLUTION__Speed_Baccarat_E__13835.webp"
"12816","vs25checaishen","Chests of Cai Shen","PP","5","https://pub.imgscache.com/compic/24874b2f-4958-4039-a3ef-8f93d849d065.webp","images/PP__Chests_of_Cai_Shen__12816.webp"
"13192","S5G-H5-99947","Wild Bounty","5G","5","https://pub.imgscache.com/compic/7874c60c-d52d-4ff0-9f2c-ea89258b07b6.webp","images/5G__Wild_Bounty__13192.webp"
"11581","22016","Golden Panther","FACHAI","5","https://pub.imgscache.com/compic/a56e3442-31f6-473a-8d14-d068b5743a4c.webp","images/FACHAI__Golden_Panther__11581.webp"
"12957","vs20portals","Fire Portals","PP","5","https://pub.imgscache.com/compic/fc98b927-e2b0-458c-b953-4416dc0de9ff.webp","images/PP__Fire_Portals__12957.webp"
"12566","11289","BlackJack","galaxsys","3","https://pub.imgscache.com/compic/3eea1e39-dc06-417d-83a8-98d08ad39b4e.webp","images/galaxsys__BlackJack__12566.webp"
